transaction_id,reference_number,account_id,transaction_timestamp,transaction_type,transaction_category,merchant_id,amount,currency,channel,balance_after_transaction,status,remarks
TXN000024032,84C48BD4ED5245EF,ACC000661,2024-06-24 11:01:00,Debit,Debit Card,MER0021,7663.16,INR,Debit Card,520373.05,SUCCESS,POS Purchase
TXN000024033,5AE1BC6A9FC14BAC,ACC000178,2024-06-24 11:06:00,Credit,Cash,,583.67,INR,Cash,457929.57,SUCCESS,Cash Deposit
TXN000024034,E27E3E0E57194083,ACC000773,2024-06-24 11:08:00,Debit,UPI,MER0035,3889.12,INR,UPI,536998.57,SUCCESS,UPI Payment
TXN000024035,86925FEB79884A98,ACC000749,2024-06-24 11:09:00,Debit,Debit Card,MER0024,11476.9,INR,Debit Card,26817.62,SUCCESS,POS Purchase
TXN000024036,A7E272D6B4D3416C,ACC000204,2024-06-24 11:13:00,Debit,Debit Card,MER0049,10781.67,INR,Debit Card,121626.63,SUCCESS,POS Purchase
TXN000024037,C3E01C2319F74DCF,ACC000144,2024-06-24 11:14:00,Debit,ATM,,5556.83,INR,ATM,87329.27,SUCCESS,ATM Withdrawal
TXN000024038,CD3587A0C9D24106,ACC000357,2024-06-24 11:24:00,Credit,Debit Card,MER0058,5605.02,INR,Debit Card,19504.18,SUCCESS,POS Purchase
TXN000024039,6EAF16414FB34CDB,ACC000775,2024-06-24 11:35:00,Debit,Credit Card,MER0016,2369.25,INR,Credit Card,142259.57,SUCCESS,Card Payment
TXN000024040,AB4912625B8A45C3,ACC000394,2024-06-24 12:28:00,Debit,IMPS,,7239.87,INR,IMPS,26874.72,SUCCESS,IMPS Transfer
TXN000024041,AA6A26BA631E4977,ACC000565,2024-06-24 12:33:00,Debit,ATM,,16475.02,INR,ATM,178125.71,SUCCESS,ATM Withdrawal
TXN000024042,933C36CF2F1B4A94,ACC000079,2024-06-24 12:47:00,Credit,Mobile Banking,,3472.58,INR,Mobile Banking,68891.83,SUCCESS,Online Banking
TXN000024043,B01EB69131DD4337,ACC000046,2024-06-24 12:55:00,Debit,ATM,,4469.97,INR,ATM,211149.06,SUCCESS,ATM Withdrawal
TXN000024044,4C380490CB6D4F54,ACC000026,2024-06-24 13:01:00,Debit,Mobile Banking,,17000.87,INR,Mobile Banking,191062.56,SUCCESS,Online Banking
TXN000024045,8B186CD581D84E02,ACC000245,2024-06-24 13:16:00,Debit,ATM,,13773.01,INR,ATM,164878.91,SUCCESS,ATM Withdrawal
TXN000024046,05BF282DDEFC499A,ACC000719,2024-06-24 13:17:00,Debit,ATM,,7470.25,INR,ATM,107856.56,SUCCESS,ATM Withdrawal
TXN000024047,1985486AFB624DCB,ACC000216,2024-06-24 13:27:00,Debit,Credit Card,MER0021,6846.7,USD,Credit Card,177991.64,SUCCESS,Card Payment
TXN000024048,0741BF494D554D5D,ACC000196,2024-06-24 13:34:00,Debit,UPI,MER0018,5060.26,INR,UPI,274636.5,SUCCESS,UPI Payment
TXN000024049,EB01A984584446EF,ACC000623,2024-06-24 13:47:00,Credit,UPI,MER0036,12642.13,INR,UPI,145587.02,SUCCESS,UPI Payment
TXN000024050,2AA6ECE86A1C44EB,ACC000743,2024-06-24 13:49:00,Debit,Mobile Banking,,1581.11,INR,Mobile Banking,54159.13,SUCCESS,Online Banking
TXN000024051,365BB8EF4D7D4A83,ACC000322,2024-06-24 14:15:00,Debit,IMPS,,7838.08,INR,IMPS,321242.92,SUCCESS,IMPS Transfer
TXN000024052,346CA4FC02CA4D3F,ACC000326,2024-06-24 14:21:00,Credit,ATM,,15871.19,INR,ATM,582122.5,SUCCESS,ATM Withdrawal
TXN000024053,F8D62DAACEA147AD,ACC000744,2024-06-24 14:27:00,Credit,IMPS,,2047.68,INR,IMPS,117440.14,SUCCESS,IMPS Transfer
TXN000024054,271EF5D4AC8F4803,ACC000375,2024-06-24 14:28:00,Debit,ATM,,11408.91,INR,ATM,307870.24,SUCCESS,ATM Withdrawal
TXN000024055,C94AB471C8A64134,ACC000181,2024-06-24 14:39:00,Debit,ATM,,12887.56,INR,ATM,147161.98,SUCCESS,ATM Withdrawal
TXN000024056,D124E839C883447A,ACC000476,2024-06-24 14:42:00,Debit,Credit Card,MER0064,5855.84,INR,Credit Card,237681.29,SUCCESS,Card Payment
TXN000024057,5334A1AFDB5E4C71,ACC000628,2024-06-24 15:01:00,Credit,UPI,MER0033,918.42,INR,UPI,33032.14,SUCCESS,UPI Payment
TXN000024058,0821A3546B0C48A6,ACC000431,2024-06-24 15:03:00,Debit,Credit Card,MER0064,6271.69,INR,Credit Card,238554.13,SUCCESS,Card Payment
TXN000024059,1AA3937D1B184155,ACC000124,2024-06-24 15:27:00,Debit,Debit Card,MER0077,12600.68,INR,Debit Card,382060.15,SUCCESS,POS Purchase
TXN000024060,CD23F5C3ACF145A1,ACC000728,2024-06-24 15:29:00,Debit,Credit Card,MER0023,4417.23,INR,Credit Card,11549.64,SUCCESS,Card Payment
TXN000024061,3BADC7DA4F02476A,ACC000782,2024-06-24 15:33:00,Debit,Cash,,7230.42,USD,Cash,257889.38,SUCCESS,Cash Deposit
TXN000024062,2EC6D15C80F64078,ACC000672,2024-06-24 15:43:00,Debit,UPI,MER0009,17701.93,INR,UPI,612865.93,SUCCESS,UPI Payment
TXN000024063,AC65AED7E3C044B9,ACC000088,2024-06-24 15:44:00,Debit,Debit Card,MER0024,6670.38,INR,Debit Card,170379.46,SUCCESS,POS Purchase
TXN000024064,E3515A88683041FA,ACC000215,2024-06-24 15:57:00,Debit,IMPS,,6801.16,INR,IMPS,199617.86,SUCCESS,IMPS Transfer
TXN000024065,0ADDA9A74DD6451A,ACC000733,2024-06-24 16:05:00,Debit,IMPS,,19045.27,INR,IMPS,333948.74,SUCCESS,IMPS Transfer
TXN000024066,714B03FE82664AC8,ACC000724,2024-06-24 16:13:00,Debit,Mobile Banking,,9059.63,INR,Mobile Banking,9879.81,SUCCESS,Online Banking
TXN000024067,FA73A5B4B4B24341,ACC000417,2024-06-24 16:38:00,Credit,Cash,,7894.05,INR,Cash,268039.13,SUCCESS,Cash Deposit
TXN000024068,DA5B07AEEBFC4F3A,ACC000590,2024-06-24 17:10:00,Credit,Mobile Banking,,1283.11,INR,Mobile Banking,6376.49,SUCCESS,Online Banking
TXN000024069,292E60847C544994,ACC000364,2024-06-24 17:25:00,Debit,ATM,,18113.1,INR,ATM,144207.92,SUCCESS,ATM Withdrawal
TXN000024070,FA8DFD52E7244D07,ACC000254,2024-06-24 17:35:00,Debit,Cash,,3339.6,INR,Cash,462379.32,SUCCESS,Cash Deposit
TXN000024071,89FBD65988984B74,ACC000401,2024-06-24 18:23:00,Debit,ATM,,14993.59,INR,ATM,329124.79,SUCCESS,ATM Withdrawal
TXN000024072,6C1C625C22874643,ACC000012,2024-06-24 18:25:00,Credit,Credit Card,MER0058,2255.76,INR,Credit Card,326907.79,SUCCESS,Card Payment
TXN000024073,5B933BE8C7EE4A5F,ACC000455,2024-06-24 18:49:00,Debit,Debit Card,MER0049,59.5,INR,Debit Card,16544.2,SUCCESS,POS Purchase
TXN000024074,CA163F56746D4BB2,ACC000323,2024-06-24 18:57:00,Credit,IMPS,,5227.62,INR,IMPS,95962.05,SUCCESS,IMPS Transfer
TXN000024075,9022548DA1FA4DEC,ACC000538,2024-06-24 19:13:00,Debit,ATM,,1610.91,INR,ATM,449182.25,SUCCESS,ATM Withdrawal
TXN000024076,5A8AB5EB708B453F,ACC000641,2024-06-24 19:23:00,Debit,UPI,MER0083,2954.81,INR,UPI,393624.04,SUCCESS,UPI Payment
TXN000024077,EC3923F74D1548ED,ACC000451,2024-06-24 19:30:00,Credit,Debit Card,MER0073,7767.07,INR,Debit Card,443560.21,FAILED,POS Purchase
TXN000024078,69F697802D8F4355,ACC000483,2024-06-24 19:44:00,Debit,Cash,,7112.79,INR,Cash,11196.47,SUCCESS,Cash Deposit
TXN000024079,9B20D38AB1ED4BFF,ACC000034,2024-06-24 20:02:00,Debit,Mobile Banking,,9285.65,INR,Mobile Banking,360746.26,SUCCESS,Online Banking
TXN000024080,38E6AAB879754DA6,ACC000327,2024-06-24 20:19:00,Credit,Cash,,2450.44,INR,Cash,368378.75,SUCCESS,Cash Deposit
TXN000024081,1C5E33589D174F2E,ACC000370,2024-06-24 20:26:00,Debit,Cash,,217.24,INR,Cash,126852.65,SUCCESS,Cash Deposit
TXN000024082,C9DA740AF7B2477C,ACC000315,2024-06-24 20:29:00,Debit,UPI,MER0047,13257.86,USD,UPI,33244.8,SUCCESS,UPI Payment
TXN000024083,9D180DAA538044DA,ACC000600,2024-06-24 20:37:00,Credit,ATM,,8519.06,INR,ATM,239764.56,SUCCESS,ATM Withdrawal
TXN000024084,3AFBA161A3574871,ACC000168,2024-06-24 20:40:00,Debit,Credit Card,MER0049,8700.47,INR,Credit Card,40433.37,SUCCESS,Card Payment
TXN000024085,237ABFB5FF7747A9,ACC000332,2024-06-24 20:48:00,Credit,Cash,,14808.56,INR,Cash,18330.43,SUCCESS,Cash Deposit
TXN000024086,CA22B89715E94303,ACC000798,2024-06-24 20:51:00,Debit,Debit Card,MER0016,10059.69,INR,Debit Card,277577.13,SUCCESS,POS Purchase
TXN000024087,377CC61C24984FE5,ACC000063,2024-06-24 20:54:00,Debit,NEFT,,8849.54,INR,NEFT,165119.28,SUCCESS,NEFT Transfer
TXN000024088,C957B65EF10E4F57,ACC000369,2024-06-24 21:05:00,Debit,Cash,,17975.49,INR,Cash,322196.11,SUCCESS,Cash Deposit
TXN000024089,EBBE9F5CA9E44380,ACC000379,2024-06-24 21:08:00,Debit,Mobile Banking,,1825.4,INR,Mobile Banking,147235.95,SUCCESS,Online Banking
TXN000024090,014BF7E5853A4FA0,ACC000447,2024-06-24 21:58:00,Credit,Mobile Banking,,16349.94,INR,Mobile Banking,37563.89,SUCCESS,Online Banking
TXN000024091,2F2EA26C080B443A,ACC000309,2024-06-24 21:59:00,Debit,ATM,,17981.25,INR,ATM,542073.09,SUCCESS,ATM Withdrawal
TXN000024092,8B05429D3BE74D4E,ACC000650,2024-06-24 22:37:00,Debit,Debit Card,MER0076,18391.52,INR,Debit Card,171555.03,SUCCESS,POS Purchase
TXN000024093,4308122D05EA4ADA,ACC000042,2024-06-24 22:45:00,Debit,Cash,,17527.28,INR,Cash,185882.75,SUCCESS,Cash Deposit
TXN000024094,70D62F254F6E4859,ACC000645,2024-06-24 22:49:00,Debit,ATM,,18747.73,INR,ATM,117419.18,SUCCESS,ATM Withdrawal
TXN000024095,EF88F5022DED4EC2,ACC000680,2024-06-24 22:54:00,Debit,Credit Card,MER0036,8981.56,INR,Credit Card,352363.48,SUCCESS,Card Payment
TXN000024096,F9C98C82615C40BE,ACC000278,2024-06-24 23:23:00,Debit,ATM,,1212.83,INR,ATM,17551.44,SUCCESS,ATM Withdrawal
TXN000024097,A41E658E53654EE3,ACC000056,2024-06-24 23:36:00,Debit,IMPS,,708.36,INR,IMPS,28904.15,SUCCESS,IMPS Transfer
TXN000024098,D5383B1ACF4B4F43,ACC000376,2024-06-24 23:58:00,Debit,NEFT,,14877.28,INR,NEFT,595916.93,SUCCESS,NEFT Transfer
TXN000024099,A5DA8E3DC6384DC8,ACC000401,2024-06-25 00:28:00,Debit,UPI,MER0013,3008.75,INR,UPI,300559.34,SUCCESS,UPI Payment
TXN000024100,16F46DA2B6444A32,ACC000096,2024-06-25 00:44:00,Debit,Mobile Banking,,11955.18,INR,Mobile Banking,24629.45,SUCCESS,Online Banking
TXN000024101,9DA55230FED045F4,ACC000014,2024-06-25 01:13:00,Debit,IMPS,,10428.32,INR,IMPS,389180.03,SUCCESS,IMPS Transfer
TXN000024102,1B7997A9CD5249A5,ACC000272,2024-06-25 01:15:00,Debit,ATM,,9945.15,INR,ATM,567606.34,SUCCESS,ATM Withdrawal
TXN000024103,7412970D1BA14FA3,ACC000009,2024-06-25 01:24:00,Debit,IMPS,,2945.83,INR,IMPS,265231.8,SUCCESS,IMPS Transfer
TXN000024104,0E80F06A248D439B,ACC000511,2024-06-25 01:33:00,Debit,NEFT,,17523.05,INR,NEFT,86986.91,SUCCESS,NEFT Transfer
TXN000024105,786D19DCDD83471E,ACC000458,2024-06-25 01:41:00,Debit,ATM,,2664.78,INR,ATM,224781.03,SUCCESS,ATM Withdrawal
TXN000024106,ACC1817E96BA4DEF,ACC000635,2024-06-25 01:43:00,Credit,Debit Card,MER0073,16112.09,INR,Debit Card,61459.75,SUCCESS,POS Purchase
TXN000024107,9A565B4CCBFA4DA6,ACC000103,2024-06-25 01:58:00,Credit,Debit Card,MER0035,11905.01,INR,Debit Card,595443.44,SUCCESS,POS Purchase
TXN000024108,4AA40D909DCE44C0,ACC000421,2024-06-25 01:58:00,Debit,Debit Card,MER0080,10906.28,INR,Debit Card,35343.15,SUCCESS,POS Purchase
TXN000024109,E7A6EB3CBA304426,ACC000779,2024-06-25 02:25:00,Credit,Mobile Banking,,15780.24,INR,Mobile Banking,160325.88,SUCCESS,Online Banking
TXN000024110,D62C3C4C88CF42F3,ACC000067,2024-06-25 02:44:00,Debit,Credit Card,MER0067,16917.22,INR,Credit Card,185036.19,SUCCESS,Card Payment
TXN000024111,68D75E2A824F4250,ACC000470,2024-06-25 02:44:00,Debit,NEFT,,13704.0,USD,NEFT,64366.98,SUCCESS,NEFT Transfer
TXN000024112,2F23DD6784C14AE4,ACC000217,2024-06-25 02:50:00,Debit,NEFT,,19138.36,INR,NEFT,279703.92,SUCCESS,NEFT Transfer
TXN000024113,0BCE78E230514097,ACC000660,2024-06-25 02:54:00,Debit,IMPS,,16892.88,INR,IMPS,310738.64,SUCCESS,IMPS Transfer
TXN000024114,863F030D62C44A9F,ACC000300,2024-06-25 03:21:00,Debit,Mobile Banking,,19014.54,INR,Mobile Banking,3335.14,SUCCESS,Online Banking
TXN000024115,D340B8A6F3024F01,ACC000377,2024-06-25 03:31:00,Debit,Cash,,8588.38,INR,Cash,121012.77,SUCCESS,Cash Deposit
TXN000024116,1BBB00FFD07F44D8,ACC000361,2024-06-25 03:42:00,Debit,Credit Card,MER0082,9508.62,INR,Credit Card,32585.63,SUCCESS,Card Payment
TXN000024117,E96DE384BE3F45E4,ACC000252,2024-06-25 04:04:00,Debit,Debit Card,MER0037,16671.18,INR,Debit Card,509842.48,SUCCESS,POS Purchase
TXN000024118,A03F218B3C644D8A,ACC000444,2024-06-25 04:08:00,Debit,Cash,,10764.74,INR,Cash,559899.3,SUCCESS,Cash Deposit
TXN000024119,BA917B9225424D88,ACC000536,2024-06-25 04:15:00,Debit,NEFT,,5940.42,INR,NEFT,16404.3,SUCCESS,NEFT Transfer
TXN000024120,9E8A32D8341E420D,ACC000100,2024-06-25 04:27:00,Credit,Mobile Banking,,17890.24,INR,Mobile Banking,642502.64,SUCCESS,Online Banking
TXN000024121,2539ABBB259242D7,ACC000031,2024-06-25 04:29:00,Debit,Credit Card,MER0057,15290.62,INR,Credit Card,726330.4,SUCCESS,Card Payment
TXN000024122,27FD2C3749F44EC6,ACC000005,2024-06-25 04:40:00,Debit,ATM,,9070.92,INR,ATM,39599.9,SUCCESS,ATM Withdrawal
TXN000024123,34D4F250A2304E23,ACC000485,2024-06-25 04:43:00,Debit,UPI,MER0041,9649.52,INR,UPI,153175.59,SUCCESS,UPI Payment
TXN000024124,795D2D05F6A6472A,ACC000498,2024-06-25 04:46:00,Credit,IMPS,,7279.4,INR,IMPS,142141.72,SUCCESS,IMPS Transfer
TXN000024125,3C02D76583354135,ACC000632,2024-06-25 04:53:00,Debit,IMPS,,14896.15,INR,IMPS,269754.41,SUCCESS,IMPS Transfer
TXN000024126,65657988F3454B48,ACC000725,2024-06-25 04:56:00,Debit,IMPS,,3464.53,INR,IMPS,168910.02,SUCCESS,IMPS Transfer
TXN000024127,B8A719A1DFB24754,ACC000020,2024-06-25 05:05:00,Debit,ATM,,1275.64,INR,ATM,363429.78,SUCCESS,ATM Withdrawal
TXN000024128,BB4566AFBD4A432C,ACC000471,2024-06-25 05:09:00,Debit,Cash,,4219.27,INR,Cash,630283.66,SUCCESS,Cash Deposit
TXN000024129,8C70621DF35E461E,ACC000410,2024-06-25 05:11:00,Debit,Cash,,15803.18,INR,Cash,162114.21,SUCCESS,Cash Deposit
TXN000024130,20FCB1BE92884017,ACC000114,2024-06-25 05:27:00,Debit,Credit Card,MER0043,10009.5,USD,Credit Card,511096.56,SUCCESS,Card Payment
TXN000024131,45085E11F9344F44,ACC000780,2024-06-25 05:38:00,Debit,Mobile Banking,,11021.32,INR,Mobile Banking,114761.58,SUCCESS,Online Banking
TXN000024132,16EBB0D584C74E6B,ACC000209,2024-06-25 05:49:00,Debit,Mobile Banking,,4952.32,INR,Mobile Banking,318460.46,SUCCESS,Online Banking
TXN000024133,38C259C164E5411B,ACC000062,2024-06-25 05:53:00,Credit,Cash,,3796.97,INR,Cash,451973.96,SUCCESS,Cash Deposit
TXN000024134,400A28A44C2D466B,ACC000395,2024-06-25 05:59:00,Debit,UPI,MER0006,17543.78,INR,UPI,126565.99,FAILED,UPI Payment
TXN000024135,6BDF6E8726E24544,ACC000313,2024-06-25 06:04:00,Debit,UPI,MER0002,17846.66,INR,UPI,331958.83,SUCCESS,UPI Payment
TXN000024136,92F5108B2EAB490F,ACC000384,2024-06-25 06:09:00,Debit,ATM,,13508.65,INR,ATM,143118.72,SUCCESS,ATM Withdrawal
TXN000024137,83BA7DDE6DDF4040,ACC000172,2024-06-25 06:14:00,Debit,IMPS,,4033.35,INR,IMPS,135245.6,SUCCESS,IMPS Transfer
TXN000024138,68D9FE18546F402B,ACC000696,2024-06-25 06:17:00,Debit,Debit Card,MER0067,18545.31,INR,Debit Card,531817.91,SUCCESS,POS Purchase
TXN000024139,2A474506F6E044D1,ACC000520,2024-06-25 06:20:00,Credit,ATM,,10809.94,INR,ATM,171686.27,SUCCESS,ATM Withdrawal
TXN000024140,12A302568CF544B6,ACC000401,2024-06-25 06:21:00,Debit,Mobile Banking,,15963.64,INR,Mobile Banking,150416.87,SUCCESS,Online Banking
TXN000024141,22A830BD33A14CC9,ACC000625,2024-06-25 06:23:00,Debit,Debit Card,MER0059,12410.07,INR,Debit Card,589671.46,SUCCESS,POS Purchase
TXN000024142,4E2EAF16DA4E40F8,ACC000058,2024-06-25 06:36:00,Credit,Mobile Banking,,16436.12,INR,Mobile Banking,532657.31,SUCCESS,Online Banking
TXN000024143,B7BC1CC27FF845DE,ACC000700,2024-06-25 06:36:00,Credit,NEFT,,5325.32,INR,NEFT,602294.9,SUCCESS,NEFT Transfer
TXN000024144,A8AEFDA137744A83,ACC000409,2024-06-25 06:38:00,Credit,ATM,,17130.71,INR,ATM,398475.14,SUCCESS,ATM Withdrawal
TXN000024145,B53BD80FF58B41F8,ACC000656,2024-06-25 06:45:00,Debit,Mobile Banking,,16507.69,INR,Mobile Banking,30144.66,SUCCESS,Online Banking
TXN000024146,5486C8423FC445F7,ACC000723,2024-06-25 06:52:00,Debit,Debit Card,MER0006,1183.6,INR,Debit Card,32174.44,SUCCESS,POS Purchase
TXN000024147,E402AFDAB09D4961,ACC000719,2024-06-25 07:09:00,Debit,NEFT,,19421.75,INR,NEFT,113536.54,SUCCESS,NEFT Transfer
TXN000024148,2143FCF3451A45B9,ACC000397,2024-06-25 07:20:00,Credit,NEFT,,3147.33,INR,NEFT,541929.14,SUCCESS,NEFT Transfer
TXN000024149,DAD7DD2031054109,ACC000368,2024-06-25 07:35:00,Debit,Credit Card,MER0010,17758.16,INR,Credit Card,331334.81,SUCCESS,Card Payment
TXN000024150,D737A373DDB5444A,ACC000129,2024-06-25 07:38:00,Credit,Cash,,12379.35,INR,Cash,39646.94,SUCCESS,Cash Deposit
TXN000024151,E931293282A942ED,ACC000770,2024-06-25 07:57:00,Credit,Debit Card,MER0068,7980.78,INR,Debit Card,502550.82,SUCCESS,POS Purchase
TXN000024152,AAB248EB2BD14F9E,ACC000406,2024-06-25 08:02:00,Debit,NEFT,,13291.49,INR,NEFT,160397.62,SUCCESS,NEFT Transfer
TXN000024153,5486E9E8BAAB436E,ACC000083,2024-06-25 08:20:00,Credit,Mobile Banking,,7056.93,INR,Mobile Banking,447884.01,SUCCESS,Online Banking
TXN000024154,A969BC62178D4BD7,ACC000559,2024-06-25 08:26:00,Debit,Debit Card,MER0055,8251.26,USD,Debit Card,532519.02,SUCCESS,POS Purchase
TXN000024155,1B258C9CF4764F2D,ACC000394,2024-06-25 08:48:00,Debit,Credit Card,MER0048,5201.22,INR,Credit Card,44743.4,SUCCESS,Card Payment
TXN000024156,FEECDF43349B4F0D,ACC000043,2024-06-25 08:52:00,Credit,Mobile Banking,,9446.95,INR,Mobile Banking,542728.13,SUCCESS,Online Banking
TXN000024157,E0A8F0B4677142B0,ACC000412,2024-06-25 08:59:00,Credit,Mobile Banking,,13084.52,INR,Mobile Banking,463521.72,FAILED,Online Banking
TXN000024158,FF49318540A243D0,ACC000769,2024-06-25 08:59:00,Credit,UPI,MER0065,12215.38,INR,UPI,254996.78,SUCCESS,UPI Payment
TXN000024159,0DBFCAB4589444B1,ACC000244,2024-06-25 09:09:00,Debit,Cash,,9463.64,INR,Cash,339717.15,SUCCESS,Cash Deposit
TXN000024160,A078F3A31A7C40B5,ACC000363,2024-06-25 09:11:00,Credit,IMPS,,19034.4,INR,IMPS,192827.73,SUCCESS,IMPS Transfer
TXN000024161,17E2742F850847E3,ACC000653,2024-06-25 09:21:00,Credit,Credit Card,MER0035,6147.39,INR,Credit Card,497063.62,SUCCESS,Card Payment
TXN000024162,9A0D6625A0DC499A,ACC000065,2024-06-25 09:36:00,Debit,UPI,MER0073,3643.19,INR,UPI,310216.35,SUCCESS,UPI Payment
TXN000024163,3D4F7A18606444C8,ACC000010,2024-06-25 09:43:00,Debit,NEFT,,4242.63,INR,NEFT,262151.39,SUCCESS,NEFT Transfer
TXN000024164,7A098B165A8A4121,ACC000190,2024-06-25 09:47:00,Credit,NEFT,,16153.9,INR,NEFT,62139.33,SUCCESS,NEFT Transfer
TXN000024165,EAEA7F1994484B5A,ACC000491,2024-06-25 09:55:00,Debit,IMPS,,9344.14,INR,IMPS,126570.22,SUCCESS,IMPS Transfer
TXN000024166,957CCCAC0AD241CA,ACC000315,2024-06-25 10:03:00,Credit,Cash,,31980.77,USD,Cash,45627.77,SUCCESS,Cash Deposit
TXN000024167,2A7B1777967A411F,ACC000600,2024-06-25 10:05:00,Debit,UPI,MER0070,9592.46,INR,UPI,400998.18,PENDING,UPI Payment
TXN000024168,B288B252F7AE49BF,ACC000569,2024-06-25 10:15:00,Debit,IMPS,,19122.16,INR,IMPS,336288.59,SUCCESS,IMPS Transfer
TXN000024169,765C11242CFD4DFE,ACC000214,2024-06-25 10:23:00,Debit,Mobile Banking,,1411.33,INR,Mobile Banking,605377.5,SUCCESS,Online Banking
TXN000024170,42D34058AF16426B,ACC000517,2024-06-25 10:33:00,Debit,Cash,,1750.8,INR,Cash,294833.35,SUCCESS,Cash Deposit
TXN000024171,B3C7061B52704795,ACC000135,2024-06-25 10:48:00,Debit,Mobile Banking,,3564.87,INR,Mobile Banking,353147.93,SUCCESS,Online Banking
TXN000024172,4567ED7B62DA487A,ACC000521,2024-06-25 10:50:00,Debit,UPI,MER0026,13070.83,INR,UPI,90309.79,SUCCESS,UPI Payment
TXN000024173,C4E87F28C1194BFA,ACC000599,2024-06-25 10:56:00,Debit,Credit Card,MER0083,13972.5,INR,Credit Card,370425.02,SUCCESS,Card Payment
TXN000024174,B0EA1D454DBF429F,ACC000301,2024-06-25 11:08:00,Debit,Debit Card,MER0021,6033.2,INR,Debit Card,394600.63,SUCCESS,POS Purchase
TXN000024175,484685411D8948FC,ACC000710,2024-06-25 11:25:00,Credit,Cash,,14726.5,INR,Cash,95645.84,SUCCESS,Cash Deposit
TXN000024176,94CCCC56BC204BF8,ACC000601,2024-06-25 11:26:00,Credit,Mobile Banking,,13847.67,INR,Mobile Banking,235845.73,SUCCESS,Online Banking
TXN000024177,1C98368B3B534D1C,ACC000249,2024-06-25 11:28:00,Debit,Debit Card,MER0002,1839.8,INR,Debit Card,62394.86,SUCCESS,POS Purchase
TXN000024178,341827FD0EB945F4,ACC000211,2024-06-25 11:29:00,Debit,Debit Card,MER0021,10797.14,INR,Debit Card,486202.87,SUCCESS,POS Purchase
TXN000024179,25FBF1A63D614BCF,ACC000241,2024-06-25 11:29:00,Credit,UPI,MER0040,15862.23,INR,UPI,47770.11,SUCCESS,UPI Payment
TXN000024180,59F191C01ECD472C,ACC000510,2024-06-25 11:49:00,Debit,Debit Card,MER0011,16719.06,INR,Debit Card,678796.59,SUCCESS,POS Purchase
TXN000024181,659ECC78522949E6,ACC000721,2024-06-25 11:57:00,Debit,NEFT,,10778.12,INR,NEFT,517388.92,SUCCESS,NEFT Transfer
TXN000024182,7564E63627DF4D40,ACC000454,2024-06-25 12:06:00,Credit,Credit Card,MER0079,12473.81,INR,Credit Card,369684.03,SUCCESS,Card Payment
TXN000024183,39660E341CE2406B,ACC000730,2024-06-25 12:07:00,Debit,Cash,,6236.14,INR,Cash,441627.67,SUCCESS,Cash Deposit
TXN000024184,85BC2E3352124984,ACC000642,2024-06-25 12:16:00,Debit,Debit Card,MER0068,5927.39,INR,Debit Card,172531.02,SUCCESS,POS Purchase
TXN000024185,5F0A24E9FD8745C0,ACC000386,2024-06-25 12:20:00,Debit,UPI,MER0024,16856.74,INR,UPI,388103.03,SUCCESS,UPI Payment
TXN000024186,20325ADD0645472F,ACC000599,2024-06-25 12:22:00,Debit,IMPS,,13030.24,INR,IMPS,394663.9,SUCCESS,IMPS Transfer
TXN000024187,27FA903D50B04F88,ACC000597,2024-06-25 12:24:00,Debit,Debit Card,MER0062,6762.85,INR,Debit Card,42366.34,SUCCESS,POS Purchase
TXN000024188,59AC378C99BB4AF2,ACC000695,2024-06-25 12:28:00,Debit,Credit Card,MER0014,1339.97,INR,Credit Card,31846.4,FAILED,Card Payment
TXN000024189,44F9E2310EEB4B4E,ACC000257,2024-06-25 12:34:00,Debit,UPI,MER0015,725.96,INR,UPI,469427.41,SUCCESS,UPI Payment
TXN000024190,D86A43076A274723,ACC000587,2024-06-25 13:09:00,Debit,IMPS,,2196.39,INR,IMPS,317438.45,SUCCESS,IMPS Transfer
TXN000024191,A79DEA5222B84D55,ACC000110,2024-06-25 13:20:00,Credit,NEFT,,16149.42,INR,NEFT,516176.5,SUCCESS,NEFT Transfer
TXN000024192,DA614391DA334A17,ACC000661,2024-06-25 13:22:00,Debit,Mobile Banking,,8993.25,INR,Mobile Banking,547547.85,SUCCESS,Online Banking
TXN000024193,90AD8C3E370F4DCE,ACC000442,2024-06-25 13:25:00,Credit,Cash,,997.57,INR,Cash,403478.04,SUCCESS,Cash Deposit
TXN000024194,81DE2991450D41D8,ACC000564,2024-06-25 13:28:00,Credit,NEFT,,10427.06,INR,NEFT,15913.18,SUCCESS,NEFT Transfer
TXN000024195,75BDBB8FCAC04095,ACC000247,2024-06-25 14:00:00,Debit,Debit Card,MER0056,9509.16,INR,Debit Card,461411.99,PENDING,POS Purchase
TXN000024196,31E3C24E7EAD4C05,ACC000555,2024-06-25 14:08:00,Debit,NEFT,,18522.15,INR,NEFT,291260.54,SUCCESS,NEFT Transfer
TXN000024197,6A64F6E7E21E4E1C,ACC000787,2024-06-25 14:23:00,Debit,NEFT,,15798.49,INR,NEFT,573298.21,SUCCESS,NEFT Transfer
TXN000024198,7AE0645ACFCF4DD3,ACC000545,2024-06-25 14:37:00,Debit,Mobile Banking,,18301.95,INR,Mobile Banking,500492.93,SUCCESS,Online Banking
TXN000024199,E4D6FE91B45C4236,ACC000233,2024-06-25 14:39:00,Credit,Debit Card,MER0046,13908.67,USD,Debit Card,326412.44,SUCCESS,POS Purchase
